title,year,genre,rating
Prime Suspect 2,1992,Crime,3.0
Captain America,1990,Action,1.25
City Hunter (Sing si lip yan),1993,Action,2.75
Porco Rosso (Crimson Pig) (Kurenai no buta),1992,Adventure,3.892857142857143
"Stolen Children (Ladro di bambini, Il)",1992,Drama,4.0
Ladybugs,1992,Comedy,3.0
"Mambo Kings, The",1992,Drama,2.0
Shining Through,1992,Drama,1.5
Sidekicks,1992,Action,1.5
"Heart in Winter, A (Un coeur en hiver)",1992,Drama,3.5
Visions of Light: The Art of Cinematography,1992,Documentary,3.0
Bad Boy Bubby,1993,Drama,4.833333333333333
Barbarians at the Gate,1993,Drama,2.75
Fortress,1992,Action,2.5
Mr. Nanny,1993,Action,1.5
"Snapper, The",1993,Comedy,3.0
Sonatine (Sonachine),1993,Action,5.0
"Stand, The",1994,Adventure,5.0
"Darkman II: Return of Durant, The",1995,Action,2.5
Freaked,1993,Comedy,3.5
Fist of Legend (Jing wu ying xiong),1994,Action,3.375
Major League II,1994,Comedy,2.6666666666666665
My Father the Hero,1994,Comedy,2.25
"Pure Formality, A (Pura formalità, Una)",1994,Crime,4.0
"Langoliers, The",1995,Drama,3.0
"Last Wedding, The (Kivenpyörittäjän kylä)",1995,Comedy,3.0
Last of the Dogmen,1995,Adventure,2.5
Whisper of the Heart (Mimi wo sumaseba),1995,Animation,3.8
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban),1994,Action,1.5
"Summer's Tale, A (Conte d'été)",1996,Comedy,5.0
"Late Shift, The",1996,Comedy,2.5
Pusher,1996,Crime,2.5
Emma,1996,Romance,3.5
"Boxer, The",1997,Drama,3.5
Gummo,1997,Drama,3.1666666666666665
Nirvana,1997,Action,4.5
"Lion King II: Simba's Pride, The",1998,Adventure,3.0
From the Earth to the Moon,1998,Action,3.5
Beowulf,1999,Action,3.0
RKO 281,1999,Drama,3.5
From Dusk Till Dawn 2: Texas Blood Money,1999,Comedy,1.0
Gia,1998,Drama,3.4
Thursday,1998,Action,4.0
Who Am I? (Wo shi shei),1998,Action,3.5
Merlin,1998,Action,3.0
Brave New World,1998,Sci-Fi,1.5
Addams Family Reunion,1998,Children,3.0
Purgatory,1999,Fantasy,2.5
Bleeder,1999,Drama,2.0
Dark Portals: The Chronicles of Vidocq  (Vidocq),2001,Action,4.0
Candyman 3: Day of the Dead,1999,Horror,3.0
"Batman/Superman Movie, The",1998,Action,2.0
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",1997,Action,4.3
Style Wars,1983,Documentary,4.5
In July (Im Juli),2000,Comedy,4.0
Kirikou and the Sorceress (Kirikou et la sorcière),1998,Adventure,4.0
Taxi 2,2000,Action,3.875
If These Walls Could Talk 2,2000,Drama,4.0
"10th Kingdom, The",2000,Adventure,2.75
"Wind Will Carry Us, The (Bad ma ra khahad bord)",1999,Drama,3.5
2046,2004,Drama,4.071428571428571
Bartleby,2001,Comedy,1.5
Batman Beyond: Return of the Joker,2000,Action,3.5
Audition (Ôdishon),1999,Drama,3.75
"Nine Lives of Tomas Katz, The",2000,Comedy,5.0
Monday,2000,Action,4.5
Paradise Lost 2: Revelations,2000,Documentary,4.0
Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),2002,Adventure,4.0
Daria: Is It Fall Yet?,2000,Animation,4.0
Late Night Shopping,2001,Comedy,4.5
61*,2001,Drama,5.0
Joint Security Area (Gongdong gyeongbi guyeok JSA),2000,Crime,4.25
Ripley's Game,2002,Drama,3.3333333333333335
Jalla! Jalla!,2000,Comedy,3.75
Teknolust,2002,Comedy,2.0
"Accidental Spy, The (Dak miu mai shing)",2001,Action,2.5
Darkness,2002,Horror,1.5
Blood: The Last Vampire,2000,Action,3.25
Blueberry,2004,Adventure,2.5
American Psycho II: All American Girl,2002,Comedy,2.5
Ali G Indahouse,2002,Comedy,3.0
Dead or Alive 2: Tôbôsha,2000,Action,4.5
Cube 2: Hypercube,2002,Horror,3.75
Pulse (Kairo),2001,Horror,3.0
Dog Days (Hundstage),2001,Drama,3.0
My Sassy Girl (Yeopgijeogin geunyeo),2001,Comedy,5.0
Nothing,2003,Comedy,3.5
Undertaking Betty (Plots with a View),2002,Comedy,2.5
Dead or Alive: Final,2002,Comedy,1.5
Fubar,2002,Comedy,3.75
"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)",2001,Comedy,4.333333333333333
Dead End,2003,Comedy,3.5
Sympathy for Mr. Vengeance (Boksuneun naui geot),2002,Crime,3.8
Jesus Christ Vampire Hunter,2001,Action,0.5
Suicide Club (Jisatsu saakuru),2001,Horror,3.125
Battlestar Galactica,2003,Drama,3.8157894736842106
"Sound of Thunder, A",2005,Action,2.75
"Lion King 1½, The",2004,Adventure,4.5
Oasis,2002,Drama,4.5
Remember Me (Ricordati di me),2003,Comedy,3.5
"Animatrix, The",2003,Action,3.7
"Brown Bunny, The",2003,Drama,3.25
Ju-on: The Curse,2000,Horror,3.0
11:14,2003,Comedy,3.75
Tremors 4: The Legend Begins,2004,Action,2.0
Bring It On Again,2004,Comedy,1.75
"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)",2004,Action,2.5
And Starring Pancho Villa as Himself,2003,Action,3.5
Nicotina,2003,Action,3.0
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),2003,Action,5.0
In Hell,2003,Action,1.5
Lemony Snicket's A Series of Unfortunate Events,2004,Adventure,3.16
Helen of Troy,2003,Action,4.0
"Green Butchers, The (Grønne slagtere, De)",2003,Comedy,4.5
"Very Long Engagement, A (Un long dimanche de fiançailles)",2004,Drama,3.6666666666666665
Last Life in the Universe (Ruang rak noi nid mahasan),2003,Drama,4.166666666666667
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),2004,Action,2.1666666666666665
"Cat Returns, The (Neko no ongaeshi)",2002,Adventure,3.75
"Twilight Samurai, The (Tasogare Seibei)",2002,Drama,3.8333333333333335
"Facing Windows (Finestra di fronte, La)",2003,Drama,4.5
Ginger Snaps: Unleashed,2004,Horror,3.0
'Salem's Lot,2004,Drama,5.0
Comic Book: The Movie,2004,Comedy,2.5
Intimate Strangers (Confidences trop intimes),2004,Drama,3.75
Down to the Bone,2004,Drama,3.0
Ju-on: The Grudge,2002,Horror,2.5833333333333335
Old Boy,2003,Mystery,4.089743589743589
Red Lights (Feux rouges),2004,Drama,4.5
Ginger Snaps Back: The Beginning,2004,Fantasy,3.0
One Missed Call (Chakushin ari),2003,Horror,1.5
"Jacket, The",2005,Drama,3.0
Millions,2004,Children,3.5
Starship Troopers 2: Hero of the Federation,2004,Action,1.5
Ong-Bak: The Thai Warrior (Ong Bak),2003,Action,4.0
Infernal Affairs 2 (Mou gaan dou II),2003,Action,3.0
"Sea Inside, The (Mar adentro)",2004,Drama,4.0
Spanglish,2004,Comedy,3.3636363636363638
"Chorus, The (Choristes, Les)",2004,Drama,3.909090909090909
Saints and Soldiers,2003,Action,2.5
"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)",2003,Documentary,4.0
"Interpreter, The",2005,Drama,3.25
Open Water,2003,Drama,2.7
Touch of Pink,2004,Comedy,4.0
Slasher,2004,Documentary,3.5
"Bobby Jones, Stroke of Genius",2004,Drama,2.5
Layer Cake,2004,Crime,3.8157894736842106
"Return, The (Vozvrashcheniye)",2003,Drama,4.333333333333333
Flight of the Phoenix,2004,Action,2.875
Mean Creek,2004,Drama,3.75
"Ring Two, The",2005,Drama,2.3
"Corporation, The",2003,Documentary,3.9
"Yes Men, The",2003,Documentary,3.75
Azumi,2003,Action,2.75
In My Father's Den,2004,Drama,3.5
Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),2004,Action,4.5
Metallica: Some Kind of Monster,2004,Documentary,3.1666666666666665
Born into Brothels,2004,Documentary,3.875
DiG!,2004,Documentary,4.125
Riding Giants,2004,Documentary,4.0
What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),2004,Comedy,2.75
"Scanner Darkly, A",2006,Animation,3.6136363636363638
Casshern,2004,Action,3.5
Outfoxed: Rupert Murdoch's War on Journalism,2004,Documentary,3.3
Million Dollar Baby,2004,Drama,3.8461538461538463
Gozu (Gokudô kyôfu dai-gekijô: Gozu),2003,Comedy,4.75
Hotel Rwanda,2004,Drama,3.7916666666666665
Charlie and the Chocolate Factory,2005,Adventure,3.0
3-Iron (Bin-jip),2004,Drama,4.5
"Life Aquatic with Steve Zissou, The",2004,Adventure,3.4864864864864864
"Aviator, The",2004,Drama,3.5285714285714285
"Phantom of the Opera, The",2004,Drama,3.1666666666666665
Beyond the Sea,2004,Drama,2.0
"Woodsman, The",2004,Drama,3.8333333333333335
In Good Company,2004,Comedy,3.4545454545454546
Meet the Fockers,2004,Comedy,3.106060606060606
"Assassination of Richard Nixon, The",2004,Crime,3.5
"Love Song for Bobby Long, A",2004,Drama,3.1666666666666665
"Merchant of Venice, The",2004,Drama,3.75
Fat Albert,2004,Comedy,1.5
"Keys to the House, The (Chiavi di casa, Le)",2004,Drama,3.0
White Noise,2005,Drama,2.5
"Upside of Anger, The",2005,Comedy,3.1666666666666665
Little Miss Marker,1980,Comedy,4.0
Sweet Liberty,1986,Comedy,2.5
I Remember Mama,1948,Children,4.0
Smooth Talk,1985,Drama,4.0
Out Cold,1989,Comedy,2.5
Man Trouble,1992,Comedy,2.0
Battles Without Honor & Humanity (Jingi naki tatakai),1973,Crime,3.5
Stander,2003,Action,3.5
Imaginary Heroes,2004,Comedy,3.0
Sergeant York,1941,Drama,3.8333333333333335
Ruby & Quentin (Tais-toi!),2003,Comedy,2.5
Wizards,1977,Animation,2.0
"Life and Death of Peter Sellers, The",2004,Comedy,3.0
Appleseed (Appurushîdo),2004,Action,3.8333333333333335
"Many Adventures of Winnie the Pooh, The",1977,Animation,3.5
Elektra,2005,Action,2.05
Racing Stripes,2005,Children,2.0
Coach Carter,2005,Drama,3.0714285714285716
Boys Town,1938,Drama,3.5
Gold Diggers of 1935,1935,Comedy,3.5
Rocco and His Brothers (Rocco e i suoi fratelli),1960,Crime,3.5
Memories of Murder (Salinui chueok),2003,Crime,4.7
"Chase, The",1994,Action,2.0
"Downfall (Untergang, Der)",2004,Drama,3.875
Assault on Precinct 13,2005,Action,3.1875
Are We There Yet?,2005,Children,0.5
Alone in the Dark,2005,Action,0.5
Hide and Seek,2005,Horror,2.3333333333333335
Boogeyman,2005,Drama,2.0
"Wedding Date, The",2005,Comedy,3.1363636363636362
Rory O'Shea Was Here (Inside I'm Dancing),2004,Drama,4.5
Nobody Knows (Dare mo shiranai),2004,Drama,4.25
Employee of the Month,2004,Comedy,2.25
"Marriage of Maria Braun, The (Ehe der Maria Braun, Die)",1979,Drama,5.0
"Trou, Le (Hole, The) (Night Watch, The)",1960,Crime,4.0
Double Dragon,1994,Action,1.0
Hands Off the Loot (Touchez pas au grisbi),1954,Crime,3.0
Purple Butterfly (Zi hudie),2003,Drama,4.0
El Cid,1961,Action,3.0
Howl's Moving Castle (Hauru no ugoku shiro),2004,Adventure,4.075
Steamboy (Suchîmubôi),2004,Action,3.0
Gorgeous (Boh lee chun),1999,Action,3.5
Hitch,2005,Comedy,3.1666666666666665
Uncle Nino,2003,Comedy,0.5
Bride & Prejudice,2004,Comedy,3.25
Constantine,2005,Action,3.4714285714285715
Son of the Mask,2005,Adventure,1.0
Because of Winn-Dixie,2005,Children,3.1666666666666665
Turtles Can Fly (Lakposhtha hâm parvaz mikonand),2004,Drama,4.0
Bunny Lake Is Missing,1965,Mystery,3.5
Night Watch (Nochnoy dozor),2004,Action,3.25
Sons of the Desert,1933,Comedy,3.0
Man of the House,2005,Action,3.0
Kung Fu Hustle (Gong fu),2004,Action,3.5789473684210527
Zelary,2003,Drama,4.0
Dr. Giggles,1992,Comedy,4.0
"Seven-Per-Cent Solution, The",1976,Adventure,2.5
"Three Musketeers, The",1973,Action,4.0
Royal Flash,1975,Adventure,4.0
Control (Kontroll),2003,Comedy,3.5
Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null),1948,Drama,3.5
Tyler Perry's Diary of a Mad Black Woman,2005,Comedy,2.6666666666666665
Cursed,2005,Horror,2.1666666666666665
"Pacifier, The",2005,Action,2.7142857142857144
Be Cool,2005,Comedy,2.4375
Gunner Palace,2004,Documentary,3.6666666666666665
Hostage,2005,Action,3.05
Robots,2005,Adventure,3.026315789473684
Class Action,1991,Drama,2.0
"Cat and the Canary, The",1927,Horror,3.0
"Oh, God! You Devil",1984,Comedy,2.5
"Agony and the Ecstasy, The",1965,Drama,4.0
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud),1958,Crime,4.0
Cube Zero,2004,Horror,2.6666666666666665
Julia,1977,Drama,4.0
Stealing Rembrandt (Rembrandt),2003,Action,3.5
Ice Princess,2005,Children,3.375
Melinda and Melinda,2004,Comedy,3.1
Milk and Honey,2003,Drama,3.5
Miss Congeniality 2: Armed and Fabulous,2005,Adventure,2.25
Guess Who,2005,Comedy,2.3333333333333335
D.E.B.S.,2004,Action,2.8333333333333335
"League of Ordinary Gentlemen, A",2004,Documentary,4.0
Incident at Loch Ness,2004,Adventure,3.5
"Sword of Doom, The (Dai-bosatsu tôge)",1966,Action,4.25
800 Bullets (800 Balas),2002,Comedy,2.5
If Looks Could Kill,1991,Action,2.0
Greedy,1994,Comedy,2.5
"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)",1994,Animation,4.25
Knockin' on Heaven's Door,1997,Action,4.25
We're No Angels,1955,Comedy,4.5
"Touch of Zen, A (Xia nu)",1971,Action,4.5
Walker,1987,Adventure,2.5
Memories (Memorîzu),1995,Animation,3.8333333333333335
"Wild Parrots of Telegraph Hill, The",2003,Documentary,4.75
"Ballad of Jack and Rose, The",2005,Drama,3.125
Sin City,2005,Action,3.857142857142857
Beauty Shop,2005,Comedy,2.0
Sahara,2005,Action,3.0714285714285716
Fever Pitch,2005,Comedy,2.9375
Eros,2004,Drama,3.5
Not on the Lips (Pas sur la bouche),2003,Comedy,3.5
Electra Glide in Blue,1973,Action,3.5
"Special Day, A (Giornata particolare, Una)",1977,Drama,4.0
"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",1987,Animation,4.25
Tanguy,2001,Comedy,2.5
National Lampoon's Lady Killers (National Lampoon's Gold Diggers),2003,Comedy,1.0
"Little Girl Who Lives Down the Lane, The",1976,Drama,4.0
Ringu 0: Bâsudei,2000,Drama,3.0
Brothers (Brødre),2004,Drama,4.25
Maidens in Uniform (Mädchen in Uniform),1931,Drama,3.5
With Six You Get Eggroll,1968,Comedy,4.0
Holiday (Jour de fête),1949,Comedy,3.0
Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),1962,Drama,2.75
"Trip to the Moon, A (Voyage dans la lune, Le)",1902,Action,3.5
"Ascent, The (Voskhozhdeniye)",1977,Drama,3.5
Carrie,2002,Drama,3.0
Boccaccio '70,1962,Comedy,4.0
"Hitchhiker's Guide to the Galaxy, The",2005,Adventure,3.4204545454545454
"Amityville Horror, The",2005,Horror,2.25
Mutant Aliens,2001,Animation,4.0
Before the Fall (NaPolA - Elite für den Führer),2004,Drama,3.5
"Frisco Kid, The",1979,Comedy,2.5
State Property 2,2005,Action,1.5
Palindromes,2004,Adventure,5.0
"Lot Like Love, A",2005,Comedy,3.0
King's Ransom,2005,Comedy,2.5
Enron: The Smartest Guys in the Room,2005,Documentary,4.0
xXx: State of the Union,2005,Action,2.0
Kingdom of Heaven,2005,Action,3.5
House of Wax,2005,Horror,1.8333333333333333
Crash,2004,Crime,3.89
Mysterious Skin,2004,Drama,2.0
Mischief,1985,Comedy,2.5
Between Your Legs (Entre las piernas),1999,Drama,4.5
San Francisco,1936,Drama,4.0
Vampire Hunter D,1985,Animation,2.5
"Common Thread, A (a.k.a. Sequins) (Brodeuses)",2004,Drama,4.5
"Cocoanuts, The",1929,Comedy,3.5
Dear Wendy,2005,Drama,3.6666666666666665
Los Angeles Plays Itself,2003,Documentary,3.5
Unleashed (Danny the Dog),2005,Action,3.4444444444444446
Star Wars: Episode III - Revenge of the Sith,2005,Action,3.4294871794871793
Kicking & Screaming,2005,Comedy,2.642857142857143
Monster-in-Law,2005,Comedy,2.5
"Snow Walker, The",2003,Adventure,3.0
Divorce - Italian Style (Divorzio all'italiana),1961,Comedy,4.5
Madagascar,2005,Adventure,3.375
Airborne,1993,Adventure,2.5
Mad Hot Ballroom,2005,Children,3.3333333333333335
Dominion: Prequel to the Exorcist,2005,Horror,2.5
"Longest Yard, The",2005,Comedy,3.111111111111111
Saving Face,2004,Comedy,5.0
Cinderella Man,2005,Drama,4.088235294117647
"Sisterhood of the Traveling Pants, The",2005,Adventure,3.0714285714285716
Lords of Dogtown,2005,Action,3.0
Rock School,2005,Documentary,3.5
Mr. & Mrs. Smith,2005,Action,3.2796610169491527
"Adventures of Sharkboy and Lavagirl 3-D, The",2005,Action,1.75
High Tension (Haute tension) (Switchblade Romance),2003,Horror,3.75
It's All Gone Pete Tong,2004,Comedy,3.1666666666666665
Eddie Izzard: Dress to Kill,1999,Comedy,4.5
Quo Vadis,1951,Drama,3.0
Batman Begins,2005,Action,3.8620689655172415
Godzilla: Final Wars (Gojira: Fainaru uôzu),2004,Action,3.0
"Perfect Man, The",2005,Comedy,3.0
Saint Ralph,2004,Comedy,2.5
Herbie: Fully Loaded,2005,Adventure,3.1666666666666665
Land of the Dead,2005,Action,3.125
Bewitched,2005,Comedy,2.269230769230769
Rize,2005,Documentary,3.5
Me and You and Everyone We Know,2005,Comedy,3.75
"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)",2004,Comedy,4.5
3 Extremes (Three... Extremes) (Saam gaang yi),2004,Horror,3.3333333333333335
"Edukators, The (Die Fetten Jahre sind vorbei)",2004,Comedy,4.0
Cop and ½,1993,Comedy,1.5
At the Circus,1939,Comedy,3.0
War of the Worlds,2005,Action,3.15
"March of the Penguins (Marche de l'empereur, La)",2005,Documentary,3.5555555555555554
Rebound,2005,Comedy,3.0
Dark Water,2005,Drama,2.0
"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",2005,Drama,3.0
Fantastic Four,2005,Action,2.763888888888889
Murderball,2005,Documentary,3.8333333333333335
Wedding Crashers,2005,Comedy,3.5086206896551726
Happy Endings,2005,Comedy,3.5
Hustle & Flow,2005,Crime,3.75
Hardware,1990,Action,1.5
"Calcium Kid, The",2004,Comedy,5.0
"Island, The",2005,Action,3.3548387096774195
Bad News Bears,2005,Children,3.0
"Devil's Rejects, The",2005,Action,3.7142857142857144
Last Days,2005,Drama,3.0
November,2004,Drama,3.0
Sky High,2005,Action,2.9166666666666665
Stealth,2005,Action,2.5
Must Love Dogs,2005,Comedy,2.0
"Aristocrats, The",2005,Comedy,3.35
Georgy Girl,1966,Comedy,4.0
"Order, The",2001,Action,3.0
Serenity,2005,Action,3.94
Broken Flowers,2005,Comedy,3.4761904761904763
Miracles - Mr. Canton and Lady Rose,1989,Action,4.5
"Dukes of Hazzard, The",2005,Action,2.0833333333333335
The Chumscrubber,2005,Comedy,2.0
Junebug,2005,Comedy,3.6666666666666665
Deuce Bigalow: European Gigolo,2005,Comedy,2.8333333333333335
"Skeleton Key, The",2005,Drama,3.0
Four Brothers,2005,Action,3.5714285714285716
The Great Raid,2005,Action,3.1666666666666665
Pretty Persuasion,2005,Comedy,3.0
Grizzly Man,2005,Documentary,3.7
Private Resort,1985,Comedy,1.5
Pusher II: With Blood on My Hands,2004,Action,2.5
Duma,2005,Adventure,3.5
Animal Farm,1954,Animation,1.0
"Teahouse of the August Moon, The",1956,Comedy,4.0
"40-Year-Old Virgin, The",2005,Comedy,3.5472972972972974
Red Eye,2005,Horror,3.388888888888889
Hidden (a.k.a. Cache) (Caché),2005,Drama,2.5
Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),1999,Adventure,4.0
Kin-Dza-Dza!,1986,Comedy,3.75
Valiant,2005,Adventure,1.5
"Brothers Grimm, The",2005,Comedy,2.625
"Baxter, The",2005,Comedy,4.0
"Cave, The",2005,Action,2.6666666666666665
"Constant Gardener, The",2005,Drama,3.4615384615384617
Transporter 2,2005,Action,3.21875
Just Like Heaven,2005,Comedy,2.6875
Proof,2005,Drama,3.5714285714285716
Lord of War,2005,Action,3.7142857142857144
Cry_Wolf (a.k.a. Cry Wolf),2005,Drama,2.25
Everything Is Illuminated,2005,Comedy,3.7777777777777777
Thumbsucker,2005,Comedy,3.3333333333333335
Family Guy Presents Stewie Griffin: The Untold Story,2005,Adventure,3.7083333333333335
Police Story 2 (Ging chaat goo si juk jaap),1988,Action,3.75
New Police Story (Xin jing cha gu shi),2004,Action,3.5
Go West,1940,Comedy,3.0
Why We Fight,2005,Documentary,3.5
Doom,2005,Action,2.15
Domino,2005,Crime,2.875
Waiting...,2005,Comedy,3.269230769230769
Aeon Flux,2005,Action,2.761904761904762
Frankenstein 90,1984,Comedy,4.0
"Unfinished Life, An",2005,Drama,3.0
"Man, The",2005,Action,2.5
Survive Style 5+,2004,Fantasy,3.5
Woyzeck,1979,Drama,3.25
"Exorcism of Emily Rose, The",2005,Crime,2.9166666666666665
Flightplan,2005,Action,2.8636363636363638
Corpse Bride,2005,Animation,3.534090909090909
Green Street Hooligans (a.k.a. Hooligans),2005,Crime,3.7222222222222223
"History of Violence, A",2005,Action,3.5
Oliver Twist,2005,Drama,3.5
"Greatest Game Ever Played, The",2005,Drama,3.3
Capote,2005,Crime,3.869565217391304
Final Fantasy VII: Advent Children,2004,Action,3.55
Roll Bounce,2005,Comedy,2.0
Into the Blue,2005,Action,2.5
MirrorMask,2005,Adventure,3.611111111111111
Wallace & Gromit in The Curse of the Were-Rabbit,2005,Adventure,3.6333333333333333
Kiss Kiss Bang Bang,2005,Comedy,4.071428571428571
"Bittersweet Life, A (Dalkomhan insaeng)",2005,Action,4.166666666666667
"Short Film About Love, A (Krótki film o milosci)",1988,Drama,4.5
"All This, and Heaven Too",1940,Drama,4.0
Darwin's Nightmare,2004,Documentary,4.0
Beowulf & Grendel,2005,Action,2.5
No Direction Home: Bob Dylan,2005,Documentary,4.625
